MOF,Ground_State_Energy
str_m4_o1_o1_acs_sym.56.cif,-1.442220510184975
str_m4_o1_o1_acs_sym.61.cif,-1.4422205101638517
str_m4_o1_o1_acs_sym.64.cif,-1.4422205101853016
str_m4_o1_o1_acs_sym.67.cif,-1.4422205101724948
str_m4_o1_o22_acs_sym.11.cif,-1.4422205101855883
str_m4_o1_o22_acs_sym.120.cif,-1.4422205101855883
str_m4_o1_o22_acs_sym.152.cif,-1.442220510048685
str_m4_o1_o22_acs_sym.155.cif,-1.442220510185545
str_m4_o1_o22_acs_sym.162.cif,-1.4422205101601375
str_m4_o1_o22_acs_sym.165.cif,-1.442220510173194
str_m4_o1_o22_acs_sym.167.cif,-1.4422205101853238
str_m4_o1_o22_acs_sym.173.cif,-1.4422205101845478
str_m4_o1_o22_acs_sym.181.cif,-1.4422205101374606
str_m4_o1_o22_acs_sym.189.cif,-1.4422205101853227
str_m4_o1_o22_acs_sym.195.cif,-1.442220510185475
str_m4_o1_o22_acs_sym.199.cif,-1.4422205101716936
str_m4_o1_o22_acs_sym.210.cif,-1.4422205101836916
str_m4_o1_o22_acs_sym.22.cif,-1.4422205101816976
str_m4_o1_o22_acs_sym.252.cif,-1.4422205101855918
str_m4_o1_o22_acs_sym.40.cif,-1.4422205101840506
str_m4_o1_o22_acs_sym.41.cif,-1.4422205101825287
str_m4_o1_o22_acs_sym.44.cif,-1.4422205101853838
str_m4_o1_o22_acs_sym.63.cif,-1.4422205098744636
str_m4_o1_o22_acs_sym.82.cif,-1.4422205101855745
str_m4_o1_o22_acs_sym.9.cif,-1.4422205101784282
str_m4_o1_o22_acs_sym.99.cif,-1.4422205101751762
str_m4_o1_o24_acs_sym.101.cif,-1.4422205101855847
str_m4_o1_o24_acs_sym.102.cif,-1.4422205101839483
str_m4_o1_o24_acs_sym.113.cif,-1.4422205101849215
str_m4_o1_o24_acs_sym.12.cif,-1.442220510173709
str_m4_o1_o24_acs_sym.132.cif,-1.4422205101721448
str_m4_o1_o24_acs_sym.135.cif,-1.4422205101852728
str_m4_o1_o24_acs_sym.136.cif,-1.4422205101707197
str_m4_o1_o24_acs_sym.145.cif,-1.4422205101855448
str_m4_o1_o24_acs_sym.146.cif,-1.4422205101309284
str_m4_o1_o24_acs_sym.154.cif,-1.4422205101855892
str_m4_o1_o24_acs_sym.157.cif,-1.4422205101457384
str_m4_o1_o24_acs_sym.158.cif,-1.4422205101739323
str_m4_o1_o24_acs_sym.161.cif,-1.4422205101756718
str_m4_o1_o24_acs_sym.162.cif,-1.442220510185595
str_m4_o1_o24_acs_sym.166.cif,-1.4422205101696215
str_m4_o1_o24_acs_sym.18.cif,-1.4422205101852432
str_m4_o1_o24_acs_sym.187.cif,-1.442220510185538
str_m4_o1_o24_acs_sym.191.cif,-1.4422205101855086
str_m4_o1_o24_acs_sym.208.cif,-1.4422205101131271
str_m4_o1_o24_acs_sym.21.cif,-1.4422205101855905
str_m4_o1_o24_acs_sym.235.cif,-1.4422205101855856
str_m4_o1_o24_acs_sym.29.cif,-1.4422205101855794
str_m4_o1_o24_acs_sym.34.cif,-1.4422205101618855
str_m4_o1_o24_acs_sym.36.cif,-1.4422205101786598
str_m4_o1_o24_acs_sym.38.cif,-1.4422205101597667
str_m4_o1_o24_acs_sym.41.cif,-1.4422205101855365
str_m4_o1_o24_acs_sym.43.cif,-1.4422205101855
str_m4_o1_o24_acs_sym.49.cif,-1.4422205101612158
str_m4_o1_o24_acs_sym.63.cif,-1.4422205100288443
str_m4_o1_o24_acs_sym.67.cif,-1.4422205101824128
str_m4_o1_o24_acs_sym.69.cif,-1.4422205101821455
str_m4_o1_o24_acs_sym.70.cif,-1.442220510185287
str_m4_o1_o24_acs_sym.77.cif,-1.442220510185592
str_m4_o1_o24_acs_sym.82.cif,-1.442220510171068
str_m4_o1_o24_acs_sym.93.cif,-1.442220510166917
str_m4_o1_o4_acs_sym.108.cif,-1.4422205100758934
str_m4_o1_o4_acs_sym.109.cif,-1.442220510183618
str_m4_o1_o4_acs_sym.114.cif,-1.4422205101855956
str_m4_o1_o4_acs_sym.125.cif,-1.4422205101783478
str_m4_o1_o4_acs_sym.136.cif,-1.4422205101855465
str_m4_o1_o4_acs_sym.137.cif,-1.4422205101746521
str_m4_o1_o4_acs_sym.148.cif,-1.4422205101802503
str_m4_o1_o4_acs_sym.155.cif,-1.4422205101724557
str_m4_o1_o4_acs_sym.159.cif,-1.4422205101855576
str_m4_o1_o4_acs_sym.170.cif,-1.442220510185594
str_m4_o1_o4_acs_sym.18.cif,-1.4422205101855456
str_m4_o1_o4_acs_sym.21.cif,-1.442220510185488
str_m4_o1_o4_acs_sym.240.cif,-1.4422205101711434
str_m4_o1_o4_acs_sym.33.cif,-1.4422205101849463
str_m4_o1_o4_acs_sym.34.cif,-1.4422205101855907
str_m4_o1_o4_acs_sym.39.cif,-1.4422205101851464
str_m4_o1_o4_acs_sym.46.cif,-1.4422205101777568
str_m4_o1_o4_acs_sym.48.cif,-1.4422205101852654
str_m4_o1_o4_acs_sym.53.cif,-1.4422205101851517
str_m4_o1_o4_acs_sym.61.cif,-1.4422205101809922
str_m4_o1_o4_acs_sym.62.cif,-1.4422205101823928
str_m4_o1_o4_acs_sym.68.cif,-1.4422205101847418
str_m4_o1_o4_acs_sym.74.cif,-1.4422205101729912
str_m4_o1_o4_acs_sym.80.cif,-1.4422205101855907
str_m4_o1_o4_acs_sym.81.cif,-1.4422205101855203
str_m4_o1_o4_acs_sym.83.cif,-1.4422205101832846
str_m4_o1_o4_acs_sym.93.cif,-1.442220510132878
str_m4_o1_o9_acs_sym.236.cif,-1.4422205101741405
str_m4_o1_o9_acs_sym.3.cif,-1.4422205101700796
str_m4_o22_o22_acs_sym.1.cif,-1.4422205101855936
str_m4_o22_o22_acs_sym.10.cif,-1.4422205101752659
str_m4_o22_o22_acs_sym.100.cif,-1.44222051003768
str_m4_o22_o22_acs_sym.101.cif,-1.442220510181905
str_m4_o22_o22_acs_sym.102.cif,-1.4422205101802532
str_m4_o22_o22_acs_sym.104.cif,-1.4422205101855856
str_m4_o22_o22_acs_sym.105.cif,-1.4422205101840122
str_m4_o22_o22_acs_sym.106.cif,-1.4422205101835526
str_m4_o22_o22_acs_sym.107.cif,-1.4422205101337617
str_m4_o22_o22_acs_sym.108.cif,-1.4422205101855807
str_m4_o22_o22_acs_sym.109.cif,-1.4422205101793173
str_m4_o22_o22_acs_sym.11.cif,-1.4422205101855656
str_m4_o22_o22_acs_sym.111.cif,-1.4422205101194052
str_m4_o22_o22_acs_sym.112.cif,-1.4422205101854795
str_m4_o22_o22_acs_sym.113.cif,-1.4422205101844396
str_m4_o22_o22_acs_sym.114.cif,-1.442220510185249
str_m4_o22_o22_acs_sym.115.cif,-1.442220510143843
str_m4_o22_o22_acs_sym.116.cif,-1.4422205101773646
str_m4_o22_o22_acs_sym.117.cif,-1.442220510185583
str_m4_o22_o22_acs_sym.118.cif,-1.442220510173661
str_m4_o22_o22_acs_sym.120.cif,-1.4422205101621626
str_m4_o22_o22_acs_sym.121.cif,-1.442220510173222
str_m4_o22_o22_acs_sym.122.cif,-1.4422205101011092
str_m4_o22_o22_acs_sym.124.cif,-1.442220510112835
str_m4_o22_o22_acs_sym.126.cif,-1.442220509940074
str_m4_o22_o22_acs_sym.127.cif,-1.442220510171887
str_m4_o22_o22_acs_sym.128.cif,-1.4422205101855021
str_m4_o22_o22_acs_sym.129.cif,-1.4422205101855927
str_m4_o22_o22_acs_sym.13.cif,-1.4422205101818713
str_m4_o22_o22_acs_sym.130.cif,-1.4422205101855585
str_m4_o22_o22_acs_sym.131.cif,-1.4422205101445384
str_m4_o22_o22_acs_sym.132.cif,-1.442220510081603
str_m4_o22_o22_acs_sym.136.cif,-1.442220510185574
str_m4_o22_o22_acs_sym.14.cif,-1.4422205101683772
str_m4_o22_o22_acs_sym.15.cif,-1.4422205101855874
str_m4_o22_o22_acs_sym.16.cif,-1.4422205101855954
str_m4_o22_o22_acs_sym.17.cif,-1.4422205101855854
str_m4_o22_o22_acs_sym.18.cif,-1.4422205101846957
str_m4_o22_o22_acs_sym.19.cif,-1.442220510147978
str_m4_o22_o22_acs_sym.2.cif,-1.442220510133218
str_m4_o22_o22_acs_sym.20.cif,-1.4422205101852201
str_m4_o22_o22_acs_sym.21.cif,-1.4422205100637897
str_m4_o22_o22_acs_sym.22.cif,-1.4422205101711258
str_m4_o22_o22_acs_sym.23.cif,-1.4422205101749521
str_m4_o22_o22_acs_sym.24.cif,-1.4422205101606038
str_m4_o22_o22_acs_sym.25.cif,-1.4422205101414554
str_m4_o22_o22_acs_sym.26.cif,-1.442220510156493
str_m4_o22_o22_acs_sym.28.cif,-1.4422205101843257
str_m4_o22_o22_acs_sym.29.cif,-1.4422205101843324
str_m4_o22_o22_acs_sym.3.cif,-1.4422205101596914
str_m4_o22_o22_acs_sym.30.cif,-1.4422205101483097
str_m4_o22_o22_acs_sym.32.cif,-1.442220510185418
str_m4_o22_o22_acs_sym.33.cif,-1.4422205101855796
str_m4_o22_o22_acs_sym.35.cif,-1.4422205101569672
str_m4_o22_o22_acs_sym.36.cif,-1.4422205101666017
str_m4_o22_o22_acs_sym.38.cif,-1.442220510169271
str_m4_o22_o22_acs_sym.39.cif,-1.4422205101769388
str_m4_o22_o22_acs_sym.4.cif,-1.4422205101789694
str_m4_o22_o22_acs_sym.40.cif,-1.4422205100608503
str_m4_o22_o22_acs_sym.41.cif,-1.4422205101777752
str_m4_o22_o22_acs_sym.42.cif,-1.4422205101446448
str_m4_o22_o22_acs_sym.43.cif,-1.4422205101855408
str_m4_o22_o22_acs_sym.44.cif,-1.4422205101508516
str_m4_o22_o22_acs_sym.46.cif,-1.4422205101855
str_m4_o22_o22_acs_sym.49.cif,-1.442220510157057
str_m4_o22_o22_acs_sym.51.cif,-1.442220510184646
str_m4_o22_o22_acs_sym.53.cif,-1.4422205101757464
str_m4_o22_o22_acs_sym.54.cif,-1.4422205101855863
str_m4_o22_o22_acs_sym.56.cif,-1.4422205101550267
str_m4_o22_o22_acs_sym.57.cif,-1.4422205101855912
str_m4_o22_o22_acs_sym.58.cif,-1.4422205101807346
str_m4_o22_o22_acs_sym.6.cif,-1.4422205101754133
str_m4_o22_o22_acs_sym.60.cif,-1.4422205101778447
str_m4_o22_o22_acs_sym.61.cif,-1.4422205100973011
str_m4_o22_o22_acs_sym.62.cif,-1.4422205101854186
str_m4_o22_o22_acs_sym.63.cif,-1.442220510185492
str_m4_o22_o22_acs_sym.64.cif,-1.4422205101774732
str_m4_o22_o22_acs_sym.65.cif,-1.4422205101836847
str_m4_o22_o22_acs_sym.67.cif,-1.4422205101729957
str_m4_o22_o22_acs_sym.68.cif,-1.4422205101837429
str_m4_o22_o22_acs_sym.69.cif,-1.442220510185575
str_m4_o22_o22_acs_sym.7.cif,-1.4422205101839185
str_m4_o22_o22_acs_sym.70.cif,-1.4422205101731684
str_m4_o22_o22_acs_sym.71.cif,-1.4422205101852146
str_m4_o22_o22_acs_sym.73.cif,-1.442220510139725
str_m4_o22_o22_acs_sym.74.cif,-1.4422205101848564
str_m4_o22_o22_acs_sym.75.cif,-1.4422205101842414
str_m4_o22_o22_acs_sym.76.cif,-1.4422205101295709
str_m4_o22_o22_acs_sym.77.cif,-1.4422205101855785
str_m4_o22_o22_acs_sym.78.cif,-1.4422205100666092
str_m4_o22_o22_acs_sym.79.cif,-1.4422205101612262
str_m4_o22_o22_acs_sym.8.cif,-1.4422205101806098
str_m4_o22_o22_acs_sym.80.cif,-1.4422205101855528
str_m4_o22_o22_acs_sym.81.cif,-1.4422205101855583
str_m4_o22_o22_acs_sym.82.cif,-1.442220510159411
str_m4_o22_o22_acs_sym.83.cif,-1.4422205101830554
str_m4_o22_o22_acs_sym.84.cif,-1.4422205101758978
str_m4_o22_o22_acs_sym.86.cif,-1.4422205101821133
str_m4_o22_o22_acs_sym.87.cif,-1.442220510044843
str_m4_o22_o22_acs_sym.88.cif,-1.4422205101113812
str_m4_o22_o22_acs_sym.89.cif,-1.4422205101330083
str_m4_o22_o22_acs_sym.9.cif,-1.4422205101832446
str_m4_o22_o22_acs_sym.90.cif,-1.4422205101395398
str_m4_o22_o22_acs_sym.91.cif,-1.4422205100560528
str_m4_o22_o22_acs_sym.92.cif,-1.4422205101855958
str_m4_o22_o22_acs_sym.93.cif,-1.442220510127671
str_m4_o22_o22_acs_sym.94.cif,-1.4422205101855898
str_m4_o22_o22_acs_sym.97.cif,-1.4422205101855943
str_m4_o22_o22_acs_sym.98.cif,-1.4422205101252856
str_m4_o22_o22_acs_sym.99.cif,-1.4422205101855947
str_m4_o22_o24_acs_sym.1.cif,-1.4422205101855234
str_m4_o22_o24_acs_sym.10.cif,-1.4422205101855803
str_m4_o22_o24_acs_sym.100.cif,-1.4422205101628642
str_m4_o22_o24_acs_sym.103.cif,-1.442220510185467
str_m4_o22_o24_acs_sym.104.cif,-1.4422205101855892
str_m4_o22_o24_acs_sym.105.cif,-1.4422205101821688
str_m4_o22_o24_acs_sym.106.cif,-1.442220510108479
str_m4_o22_o24_acs_sym.108.cif,-1.4422205101832557
str_m4_o22_o24_acs_sym.109.cif,-1.4422205101679568
str_m4_o22_o24_acs_sym.11.cif,-1.4422205101705732
str_m4_o22_o24_acs_sym.110.cif,-1.4422205101811765
str_m4_o22_o24_acs_sym.112.cif,-1.4422205100516998
str_m4_o22_o24_acs_sym.113.cif,-1.442220510185542
str_m4_o22_o24_acs_sym.114.cif,-1.4422205101710701
str_m4_o22_o24_acs_sym.115.cif,-1.4422205101840087
str_m4_o22_o24_acs_sym.116.cif,-1.4422205101658232
str_m4_o22_o24_acs_sym.118.cif,-1.4422205101817847
str_m4_o22_o24_acs_sym.119.cif,-1.442220510177795
str_m4_o22_o24_acs_sym.12.cif,-1.4422205101514467
str_m4_o22_o24_acs_sym.120.cif,-1.44222051015734
str_m4_o22_o24_acs_sym.121.cif,-1.4422205100847831
str_m4_o22_o24_acs_sym.122.cif,-1.4422205101046766
str_m4_o22_o24_acs_sym.124.cif,-1.4422205101848693
str_m4_o22_o24_acs_sym.125.cif,-1.4422205101855348
str_m4_o22_o24_acs_sym.127.cif,-1.4422205101855567
str_m4_o22_o24_acs_sym.128.cif,-1.4422205101854666
str_m4_o22_o24_acs_sym.129.cif,-1.4422205101847165
str_m4_o22_o24_acs_sym.13.cif,-1.4422205101855616
str_m4_o22_o24_acs_sym.130.cif,-1.4422205101792949
str_m4_o22_o24_acs_sym.131.cif,-1.4422205101842203
str_m4_o22_o24_acs_sym.132.cif,-1.4422205101074665
str_m4_o22_o24_acs_sym.133.cif,-1.4422205100654815
str_m4_o22_o24_acs_sym.134.cif,-1.4422205101853611
str_m4_o22_o24_acs_sym.135.cif,-1.4422205101850918
str_m4_o22_o24_acs_sym.136.cif,-1.4422205101455206
str_m4_o22_o24_acs_sym.146.cif,-1.4422205101826073
str_m4_o22_o24_acs_sym.149.cif,-1.442220510043453
str_m4_o22_o24_acs_sym.15.cif,-1.4422205101729375
str_m4_o22_o24_acs_sym.16.cif,-1.4422205101855954
str_m4_o22_o24_acs_sym.17.cif,-1.442220510185587
str_m4_o22_o24_acs_sym.18.cif,-1.442220510158882
str_m4_o22_o24_acs_sym.19.cif,-1.4422205101325964
str_m4_o22_o24_acs_sym.2.cif,-1.4422205101855918
str_m4_o22_o24_acs_sym.20.cif,-1.4422205101855727
str_m4_o22_o24_acs_sym.21.cif,-1.4422205101841017
str_m4_o22_o24_acs_sym.23.cif,-1.4422205101802796
str_m4_o22_o24_acs_sym.24.cif,-1.442220510168502
str_m4_o22_o24_acs_sym.25.cif,-1.4422205101657075
str_m4_o22_o24_acs_sym.26.cif,-1.44222051018555
str_m4_o22_o24_acs_sym.27.cif,-1.4422205101854404
str_m4_o22_o24_acs_sym.29.cif,-1.4422205101757717
str_m4_o22_o24_acs_sym.3.cif,-1.4422205101854049
str_m4_o22_o24_acs_sym.30.cif,-1.4422205101498524
str_m4_o22_o24_acs_sym.31.cif,-1.4422205101793248
str_m4_o22_o24_acs_sym.32.cif,-1.4422205101593057
str_m4_o22_o24_acs_sym.33.cif,-1.4422205101583339
str_m4_o22_o24_acs_sym.34.cif,-1.4422205101767174
str_m4_o22_o24_acs_sym.35.cif,-1.4422205101855927
str_m4_o22_o24_acs_sym.36.cif,-1.4422205101854142
str_m4_o22_o24_acs_sym.38.cif,-1.4422205101825587
str_m4_o22_o24_acs_sym.39.cif,-1.4422205101845775
str_m4_o22_o24_acs_sym.4.cif,-1.4422205101759085
str_m4_o22_o24_acs_sym.40.cif,-1.4422205101638328
str_m4_o22_o24_acs_sym.43.cif,-1.4422205100525813
str_m4_o22_o24_acs_sym.44.cif,-1.4422205101855874
str_m4_o22_o24_acs_sym.45.cif,-1.442220510185542
str_m4_o22_o24_acs_sym.46.cif,-1.4422205101564491
str_m4_o22_o24_acs_sym.47.cif,-1.4422205101206056
str_m4_o22_o24_acs_sym.48.cif,-1.44222051013135
str_m4_o22_o24_acs_sym.49.cif,-1.4422205101631747
str_m4_o22_o24_acs_sym.5.cif,-1.4422205101855754
str_m4_o22_o24_acs_sym.50.cif,-1.4422205101845795
str_m4_o22_o24_acs_sym.51.cif,-1.4422205101854917
str_m4_o22_o24_acs_sym.52.cif,-1.4422205101717605
str_m4_o22_o24_acs_sym.53.cif,-1.442220510174928
str_m4_o22_o24_acs_sym.54.cif,-1.4422205101836536
str_m4_o22_o24_acs_sym.55.cif,-1.442220510100621
str_m4_o22_o24_acs_sym.56.cif,-1.4422205101097236
str_m4_o22_o24_acs_sym.57.cif,-1.4422205101855814
str_m4_o22_o24_acs_sym.58.cif,-1.442220510185594
str_m4_o22_o24_acs_sym.59.cif,-1.4422205101852996
str_m4_o22_o24_acs_sym.6.cif,-1.44222051018553
str_m4_o22_o24_acs_sym.60.cif,-1.442220510168019
str_m4_o22_o24_acs_sym.62.cif,-1.4422205101456764
str_m4_o22_o24_acs_sym.63.cif,-1.442220510170281
str_m4_o22_o24_acs_sym.64.cif,-1.4422205101724686
str_m4_o22_o24_acs_sym.66.cif,-1.4422205101845924
str_m4_o22_o24_acs_sym.67.cif,-1.4422205101701677
str_m4_o22_o24_acs_sym.68.cif,-1.4422205101839631
str_m4_o22_o24_acs_sym.72.cif,-1.4422205101844232
str_m4_o22_o24_acs_sym.73.cif,-1.4422205101775138
str_m4_o22_o24_acs_sym.74.cif,-1.4422205100816192
str_m4_o22_o24_acs_sym.75.cif,-1.442220510185595
str_m4_o22_o24_acs_sym.76.cif,-1.4422205101855607
str_m4_o22_o24_acs_sym.77.cif,-1.4422205101796541
str_m4_o22_o24_acs_sym.78.cif,-1.4422205101586851
str_m4_o22_o24_acs_sym.79.cif,-1.4422205101855865
str_m4_o22_o24_acs_sym.80.cif,-1.4422205101853085
str_m4_o22_o24_acs_sym.82.cif,-1.4422205101659662
str_m4_o22_o24_acs_sym.83.cif,-1.4422205101418604
str_m4_o22_o24_acs_sym.85.cif,-1.4422205101826324
str_m4_o22_o24_acs_sym.86.cif,-1.4422205101855854
str_m4_o22_o24_acs_sym.87.cif,-1.4422205101855876
str_m4_o22_o24_acs_sym.88.cif,-1.4422205101846952
str_m4_o22_o24_acs_sym.90.cif,-1.4422205101675163
str_m4_o22_o24_acs_sym.91.cif,-1.4422205101846746
str_m4_o22_o24_acs_sym.93.cif,-1.4422205101728884
str_m4_o22_o24_acs_sym.95.cif,-1.4422205101834276
str_m4_o22_o24_acs_sym.96.cif,-1.4422205101812464
str_m4_o22_o24_acs_sym.98.cif,-1.4422205101396983
str_m4_o24_o24_acs_sym.1.cif,-1.442220510147386
str_m4_o24_o24_acs_sym.41.cif,-1.4422205101855643
str_m4_o24_o24_acs_sym.7.cif,-1.4422205101853072
str_m4_o27_o27_acs_sym.177.cif,-1.4422205101855912
str_m4_o27_o27_acs_sym.205.cif,-1.4422205101855525
str_m4_o28_o28_acs_sym.38.cif,-1.4422205101253158
str_m4_o2_o17_acs_sym.117.cif,-1.44222051017868
str_m4_o2_o17_acs_sym.122.cif,-1.442220510151981
str_m4_o2_o17_acs_sym.138.cif,-1.4422205101849004
str_m4_o2_o17_acs_sym.171.cif,-1.4422205101728074
str_m4_o2_o17_acs_sym.173.cif,-1.442220510097953
str_m4_o2_o17_acs_sym.24.cif,-1.4422205101854229
str_m4_o2_o17_acs_sym.27.cif,-1.4422205101854968
str_m4_o2_o17_acs_sym.30.cif,-1.442220510185594
str_m4_o2_o17_acs_sym.37.cif,-1.442220510180495
str_m4_o2_o17_acs_sym.38.cif,-1.4422205100187184
str_m4_o2_o17_acs_sym.49.cif,-1.4422205101669232
str_m4_o2_o17_acs_sym.69.cif,-1.4422205098971457
str_m4_o2_o17_acs_sym.99.cif,-1.44222051018509
str_m4_o4_o11_acs_sym.1.cif,-1.4422205101855927
str_m4_o4_o11_acs_sym.107.cif,-1.4422205100574284
str_m4_o4_o11_acs_sym.114.cif,-1.4422205101855923
str_m4_o4_o11_acs_sym.116.cif,-1.4422205101851557
str_m4_o4_o11_acs_sym.117.cif,-1.4422205101576315
str_m4_o4_o11_acs_sym.120.cif,-1.4422205101224415
str_m4_o4_o11_acs_sym.136.cif,-1.4422205101855345
str_m4_o4_o11_acs_sym.138.cif,-1.4422205101855918
str_m4_o4_o11_acs_sym.143.cif,-1.4422205101823344
str_m4_o4_o11_acs_sym.148.cif,-1.4422205101794439
str_m4_o4_o11_acs_sym.149.cif,-1.4422205101665502
str_m4_o4_o11_acs_sym.154.cif,-1.4422205101596268
str_m4_o4_o11_acs_sym.155.cif,-1.4422205101855954
str_m4_o4_o11_acs_sym.157.cif,-1.4422205097782173
str_m4_o4_o11_acs_sym.160.cif,-1.4422205101711638
str_m4_o4_o11_acs_sym.184.cif,-1.4422205101038723
str_m4_o4_o11_acs_sym.203.cif,-1.4422205101130392
str_m4_o4_o11_acs_sym.208.cif,-1.4422205101855659
str_m4_o4_o11_acs_sym.21.cif,-1.4422205101560275
str_m4_o4_o11_acs_sym.23.cif,-1.44222051014505
str_m4_o4_o11_acs_sym.28.cif,-1.442220510185583
str_m4_o4_o11_acs_sym.3.cif,-1.4422205101535275
str_m4_o4_o11_acs_sym.31.cif,-1.442220510160897
str_m4_o4_o11_acs_sym.33.cif,-1.442220510180137
str_m4_o4_o11_acs_sym.34.cif,-1.4422205101854522
str_m4_o4_o11_acs_sym.35.cif,-1.4422205101830523
str_m4_o4_o11_acs_sym.39.cif,-1.4422205101492933
str_m4_o4_o11_acs_sym.45.cif,-1.442220510184691
str_m4_o4_o11_acs_sym.49.cif,-1.4422205101820786
str_m4_o4_o11_acs_sym.5.cif,-1.4422205100879233
str_m4_o4_o11_acs_sym.53.cif,-1.4422205101844243
str_m4_o4_o11_acs_sym.60.cif,-1.4422205101568357
str_m4_o4_o11_acs_sym.63.cif,-1.4422205101758168
str_m4_o4_o11_acs_sym.65.cif,-1.4422205101377772
str_m4_o4_o11_acs_sym.67.cif,-1.4422205101855476
str_m4_o4_o11_acs_sym.68.cif,-1.4422205101854197
str_m4_o4_o11_acs_sym.80.cif,-1.4422205101855945
str_m4_o4_o11_acs_sym.84.cif,-1.4422205101853196
str_m4_o4_o11_acs_sym.86.cif,-1.4422205100634329
str_m4_o4_o11_acs_sym.90.cif,-1.4422205101855796
str_m4_o4_o11_acs_sym.92.cif,-1.4422205101840593
str_m4_o4_o11_acs_sym.99.cif,-1.4422205101841699
str_m4_o4_o14_acs_sym.1.cif,-1.4422205101855519
str_m4_o4_o14_acs_sym.10.cif,-1.442220510168766
str_m4_o4_o14_acs_sym.100.cif,-1.4422205101839365
str_m4_o4_o14_acs_sym.103.cif,-1.4422205101758914
str_m4_o4_o14_acs_sym.105.cif,-1.4422205101855927
str_m4_o4_o14_acs_sym.106.cif,-1.442220510159069
str_m4_o4_o14_acs_sym.108.cif,-1.4422205101848946
str_m4_o4_o14_acs_sym.11.cif,-1.4422205101775099
str_m4_o4_o14_acs_sym.111.cif,-1.4422205101767165
str_m4_o4_o14_acs_sym.115.cif,-1.4422205101763153
str_m4_o4_o14_acs_sym.116.cif,-1.4422205101579393
str_m4_o4_o14_acs_sym.117.cif,-1.442220510099368
str_m4_o4_o14_acs_sym.118.cif,-1.4422205101855878
str_m4_o4_o14_acs_sym.121.cif,-1.4422205101836034
str_m4_o4_o14_acs_sym.123.cif,-1.4422205101855494
str_m4_o4_o14_acs_sym.125.cif,-1.4422205101855605
str_m4_o4_o14_acs_sym.13.cif,-1.4422205101853032
str_m4_o4_o14_acs_sym.133.cif,-1.4422205101853538
str_m4_o4_o14_acs_sym.14.cif,-1.4422205101496874
str_m4_o4_o14_acs_sym.141.cif,-1.4422205101855887
str_m4_o4_o14_acs_sym.142.cif,-1.4422205101833103
str_m4_o4_o14_acs_sym.143.cif,-1.4422205101691157
str_m4_o4_o14_acs_sym.147.cif,-1.4422205101855816
str_m4_o4_o14_acs_sym.148.cif,-1.442220510185573
str_m4_o4_o14_acs_sym.17.cif,-1.442220510185029
str_m4_o4_o14_acs_sym.18.cif,-1.4422205101854213
str_m4_o4_o14_acs_sym.21.cif,-1.4422205101416232
str_m4_o4_o14_acs_sym.3.cif,-1.4422205101835075
str_m4_o4_o14_acs_sym.31.cif,-1.4422205101571457
str_m4_o4_o14_acs_sym.38.cif,-1.442220510174126
str_m4_o4_o14_acs_sym.43.cif,-1.442220510145579
str_m4_o4_o14_acs_sym.47.cif,-1.4422205101853889
str_m4_o4_o14_acs_sym.49.cif,-1.4422205101855372
str_m4_o4_o14_acs_sym.50.cif,-1.4422205101705923
str_m4_o4_o14_acs_sym.51.cif,-1.4422205101752679
str_m4_o4_o14_acs_sym.55.cif,-1.4422205101849903
str_m4_o4_o14_acs_sym.6.cif,-1.442220510182318
str_m4_o4_o14_acs_sym.78.cif,-1.442220510184017
str_m4_o4_o14_acs_sym.8.cif,-1.4422205101093053
str_m4_o4_o14_acs_sym.83.cif,-1.4422205101794026
str_m4_o4_o14_acs_sym.90.cif,-1.4422205101153023
str_m4_o4_o14_acs_sym.91.cif,-1.4422205101666181
str_m4_o4_o14_acs_sym.95.cif,-1.4422205101852508
str_m4_o4_o14_acs_sym.97.cif,-1.442220510185539
str_m4_o4_o15_acs_sym.1.cif,-1.4422205101855239
str_m4_o4_o15_acs_sym.102.cif,-1.442220510145027
str_m4_o4_o15_acs_sym.105.cif,-1.4422205101824908
str_m4_o4_o15_acs_sym.109.cif,-1.4422205101847112
str_m4_o4_o15_acs_sym.11.cif,-1.4422205101543324
str_m4_o4_o15_acs_sym.110.cif,-1.4422205101855534
str_m4_o4_o15_acs_sym.113.cif,-1.4422205101854457
str_m4_o4_o15_acs_sym.116.cif,-1.442220510165187
str_m4_o4_o15_acs_sym.117.cif,-1.4422205101819863
str_m4_o4_o15_acs_sym.118.cif,-1.4422205101826155
str_m4_o4_o15_acs_sym.119.cif,-1.442220510181488
str_m4_o4_o15_acs_sym.12.cif,-1.4422205101781682
str_m4_o4_o15_acs_sym.120.cif,-1.4422205101841585
str_m4_o4_o15_acs_sym.121.cif,-1.442220510175898
str_m4_o4_o15_acs_sym.124.cif,-1.442220510138306
str_m4_o4_o15_acs_sym.126.cif,-1.4422205101855268
str_m4_o4_o15_acs_sym.129.cif,-1.4422205101854928
str_m4_o4_o15_acs_sym.13.cif,-1.44222051018162
str_m4_o4_o15_acs_sym.130.cif,-1.4422205101698058
str_m4_o4_o15_acs_sym.131.cif,-1.4422205101829535
str_m4_o4_o15_acs_sym.132.cif,-1.442220510185491
str_m4_o4_o15_acs_sym.134.cif,-1.442220510019494
str_m4_o4_o15_acs_sym.135.cif,-1.4422205101116283
str_m4_o4_o15_acs_sym.14.cif,-1.4422205101845225
